"id","coin_id","date","one_day_trend","day_perc_diff","one_week_trend","symbol_count","name_count","coin_id_count","sentiment_score","social_dominance"
12794196,"ethereum","2024-07-07","-498","-31.5789473684","-166.71428571428572",811,268,1079,NULL,"0.0006777238"
12793530,"dogecoin","2024-07-07","102","103.0303030303","-1.8571428571428572",184,17,201,NULL,"0.0001262488"
12799324,"pepe","2024-07-07","-965","-37.8431372549","160",1585,1585,1585,NULL,"0.0009955442"
12791671,"brett","2024-07-07","-5","-29.4117647059","-5.285714285714286",12,12,12,NULL,"7.5372e-06"
12728594,"uniswap","2024-07-06","-411","-47.5144508671","-1.1428571428571428",17,437,454,NULL,"0.0002808798"
12724989,"pepe","2024-07-06","-1965","-43.5215946844","278.2857142857143",2550,2550,2550,NULL,"0.0015776286"
12717336,"brett","2024-07-06","-55","-76.3888888889","-3.142857142857143",17,17,17,NULL,"1.05175e-05"
12719195,"dogecoin","2024-07-06","2","2.0618556701","-8.142857142857142",74,25,99,NULL,"6.12491e-05"
12719861,"ethereum","2024-07-06","-1365","-46.3970088375","-112.42857142857143",1059,518,1577,NULL,"0.000975655"
12645526,"ethereum","2024-07-05","-987","-25.1208959023","-60",1760,1182,2942,NULL,"0.0013550916"
12644860,"dogecoin","2024-07-05","-233","-70.6060606061","-9.714285714285714",68,29,97,NULL,"4.46784e-05"
12650654,"pepe","2024-07-05","-909","-16.7588495575","552",4515,4515,4515,NULL,"0.0020796188"
12643001,"brett","2024-07-05","13","22.0338983051","-3.2857142857142856",72,72,72,NULL,"3.31634e-05"
12654259,"uniswap","2024-07-05","-234","-21.2920837125","-3.4285714285714284",17,848,865,NULL,"0.0003984209"
12571110,"ethereum","2024-07-04","103","2.6921066388","-110.57142857142857",2624,1305,3929,NULL,"0.0016321095"
12568586,"brett","2024-07-04","-17","-22.3684210526","1.4285714285714286",59,59,59,NULL,"2.45086e-05"
12570444,"dogecoin","2024-07-04","-33","-9.0909090909","-13.142857142857142",266,64,330,NULL,"0.0001370822"
12576242,"pepe","2024-07-04","2363","77.1969944463","644.2857142857143",5424,5424,5424,NULL,"0.0022531336"
12579845,"uniswap","2024-07-04","75","7.32421875","-44.57142857142857",81,1018,1099,NULL,"0.0004565254"
12494256,"brett","2024-07-03","13","20.6349206349","-7.857142857142857",76,76,76,NULL,"3.02245e-05"
12496780,"ethereum","2024-07-03","456","13.53115727","-107.71428571428571",2698,1128,3826,NULL,"0.0015215664"
12496114,"dogecoin","2024-07-03","-64","-14.9882903981","-3.857142857142857",337,26,363,NULL,"0.0001443619"
12501912,"pepe","2024-07-03","177","6.1373092926","327.85714285714283",3061,3061,3061,NULL,"0.0012173327"
12505515,"uniswap","2024-07-03","-60","-5.5350553506","1",36,988,1024,NULL,"0.0004072358"
12419926,"brett","2024-07-02","16","34.0425531915","-6.428571428571429",63,63,63,NULL,"2.78782e-05"
12431185,"uniswap","2024-07-02","66","6.4833005894","45.857142857142854",44,1040,1084,NULL,"0.0004796827"
12427582,"pepe","2024-07-02","2076","256.9306930693","277.57142857142856",2884,2884,2884,NULL,"0.0012762039"
12422450,"ethereum","2024-07-02","-639","-15.9391369419","-88.42857142857143",2337,1033,3370,NULL,"0.0014912646"
12421784,"dogecoin","2024-07-02","-52","-10.8559498956","-65.14285714285714",353,74,427,NULL,"0.0001889525"
12348050,"ethereum","2024-07-01","1763","78.4951024043","58.857142857142854",2946,1063,4009,NULL,"0.0016731544"
12345531,"brett","2024-07-01","-2","-4.0816326531","-1",47,47,47,NULL,"1.96154e-05"
12347388,"dogecoin","2024-07-01","265","123.8317757009","-68",386,93,479,NULL,"0.0001999104"
12353184,"pepe","2024-07-01","343","73.7634408602","21",808,808,808,NULL,"0.0003372184"
12356776,"uniswap","2024-07-01","213","26.4596273292","20",38,980,1018,NULL,"0.0004248618"
12278909,"pepe","2024-06-30","-137","-22.7574750831","-19.428571428571427",465,465,465,NULL,"0.0002461633"
12273775,"ethereum","2024-06-30","-118","-4.9915397631","-200.28571428571428",1644,602,2246,NULL,"0.0011889952"
12271256,"brett","2024-06-30","10","25.641025641","-0.8571428571428571",49,49,49,NULL,"2.59398e-05"
12273113,"dogecoin","2024-06-30","58","37.1794871795","-32.57142857142857",189,25,214,NULL,"0.0001132881"
12282501,"uniswap","2024-06-30","343","74.2424242424","2.5714285714285716",11,794,805,NULL,"0.0004261537"
12204634,"pepe","2024-06-29","-49","-7.5268817204","-14",602,602,602,NULL,"0.0002970772"
12196981,"brett","2024-06-29","-56","-58.9473684211","-4.571428571428571",39,39,39,NULL,"1.92459e-05"
12198838,"dogecoin","2024-06-29","-9","-5.4545454545","-29.857142857142858",113,43,156,NULL,"7.69835e-05"
12199500,"ethereum","2024-06-29","-998","-29.6847114813","-205",1820,544,2364,NULL,"0.0011665957"
12208226,"uniswap","2024-06-29","-427","-48.031496063","-51.857142857142854",20,442,462,NULL,"0.0002279895"
12140056,"ethereum","2024-06-28","-1341","-28.5137146502","-172.57142857142858",2737,625,3362,NULL,"0.0013703789"
12148762,"uniswap","2024-06-28","-522","-36.9950389794","-9.428571428571429",23,866,889,NULL,"0.0003623637"
12145183,"pepe","2024-06-28","-263","-28.7746170678","8.428571428571429",651,651,651,NULL,"0.000265353"
12139394,"dogecoin","2024-06-28","-257","-60.9004739336","-86.14285714285714",123,42,165,NULL,"6.72554e-05"
12137545,"brett","2024-06-28","46","93.8775510204","4.571428571428571",95,95,95,NULL,"3.87228e-05"
12071073,"pepe","2024-06-27","148","19.3211488251","71.28571428571429",914,914,914,NULL,"0.0003054972"
12065946,"ethereum","2024-06-27","123","2.6855895197","-9.285714285714286",3534,1169,4703,NULL,"0.0015719402"
12065284,"dogecoin","2024-06-27","32","8.2051282051","-67.14285714285714",382,40,422,NULL,"0.0001410501"
12074652,"uniswap","2024-06-27","394","38.7413962635","81.14285714285714",15,1396,1411,NULL,"0.0004716155"
12063435,"brett","2024-06-27","-82","-62.5954198473","-4.714285714285714",49,49,49,NULL,"1.63779e-05"
12000542,"uniswap","2024-06-26","254","33.2896461337","50",37,980,1017,NULL,"0.0003867075"
11989325,"brett","2024-06-26","23","21.2962962963","4.857142857142857",131,131,131,NULL,"4.98119e-05"
11996963,"pepe","2024-06-26","-175","-18.5972369819","56.42857142857143",766,766,766,NULL,"0.0002912664"
11991836,"ethereum","2024-06-26","591","14.8157432941","-37.285714285714285",3598,982,4580,NULL,"0.0017415144"
11991174,"dogecoin","2024-06-26","-493","-55.832389581","-58.285714285714285",319,71,390,NULL,"0.0001482949"
11937699,"pepe","2024-06-25","280","42.3600605144","97.42857142857143",941,941,941,NULL,"0.000322174"
11930084,"brett","2024-06-25","54","100","8",108,108,108,NULL,"3.69764e-05"
11941265,"uniswap","2024-06-25","-115","-13.0979498861","-39",34,729,763,NULL,"0.0002612314"
11932583,"ethereum","2024-06-25","392","10.897970531","-50.142857142857146",3146,843,3989,NULL,"0.0013657301"
11931922,"dogecoin","2024-06-25","-72","-7.5392670157","63.285714285714285",832,51,883,NULL,"0.0003023163"
11870984,"brett","2024-06-24","-1","-1.8181818182","0",54,54,54,NULL,"2.18629e-05"
11878599,"pepe","2024-06-24","60","9.9833610649","-146.85714285714286",661,661,661,NULL,"0.0002676179"
11872822,"dogecoin","2024-06-24","513","116.0633484163","101",879,76,955,NULL,"0.0003866492"
11873483,"ethereum","2024-06-24","-51","-1.3980263158","-143.57142857142858",2749,848,3597,NULL,"0.0014563113"
11882165,"uniswap","2024-06-24","91","11.5628970775","-7.571428571428571",86,792,878,NULL,"0.0003554744"
11811884,"brett","2024-06-23","-16","-22.5352112676","-5.857142857142857",55,55,55,NULL,"2.04885e-05"
11823065,"uniswap","2024-06-23","-38","-4.6060606061","-24.714285714285715",34,753,787,NULL,"0.000293172"
11814383,"ethereum","2024-06-23","-151","-3.9747301922","-30.428571428571427",2921,727,3648,NULL,"0.0013589472"
11813722,"dogecoin","2024-06-23","77","21.095890411","18",397,45,442,NULL,"0.0001646531"
11819499,"pepe","2024-06-23","-99","-14.1428571429","-13.571428571428571",601,601,601,NULL,"0.0002238836"
11754475,"dogecoin","2024-06-22","-403","-52.4739583333","22.285714285714285",291,74,365,NULL,"0.0001060041"
11763816,"uniswap","2024-06-22","-130","-13.612565445","24",25,800,825,NULL,"0.0002395982"
11760260,"pepe","2024-06-22","108","18.2432432432","16.714285714285715",700,700,700,NULL,"0.0002032955"
11752640,"brett","2024-06-22","8","12.6984126984","-1.2857142857142858",71,71,71,NULL,"2.062e-05"
11755137,"ethereum","2024-06-22","-771","-16.8708971554","135.28571428571428",2953,846,3799,NULL,"0.0011033136"
11681272,"ethereum","2024-06-21","-198","-4.1526845638","4.714285714285714",3727,843,4570,NULL,"0.0013190099"
11686395,"pepe","2024-06-21","177","42.6506024096","-208.28571428571428",592,592,592,NULL,"0.0001708652"
11678775,"brett","2024-06-21","-19","-23.1707317073","-12.571428571428571",63,63,63,NULL,"1.81833e-05"
11680610,"dogecoin","2024-06-21","-124","-13.9013452915","79.42857142857143",683,85,768,NULL,"0.0002216629"
11689951,"uniswap","2024-06-21","112","13.2858837485","-10.285714285714286",39,916,955,NULL,"0.0002756355"
11616086,"uniswap","2024-06-20","176","26.3868065967","-36.857142857142854",52,791,843,NULL,"0.0002521756"
11607407,"ethereum","2024-06-20","-73","-1.5079529023","-258.57142857142856",3876,892,4768,NULL,"0.0014263027"
11612530,"pepe","2024-06-20","44","11.8598382749","-176.42857142857142",415,415,415,NULL,"0.0001241434"
11604910,"brett","2024-06-20","-15","-15.4639175258","-0.7142857142857143",82,82,82,NULL,"2.45295e-05"
11606745,"dogecoin","2024-06-20","94","11.7794486216","80.57142857142857",834,58,892,NULL,"0.0002668335"
11563088,"ethereum","2024-06-19","501","11.5437788018","-405.14285714285717",3645,1196,4841,NULL,"0.0015165988"
11568211,"pepe","2024-06-19","112","43.2432432432","-532.5714285714286",371,371,371,NULL,"0.0001162277"
11560591,"brett","2024-06-19","45","86.5384615385","2.7142857142857144",97,97,97,NULL,"3.03884e-05"
11562426,"dogecoin","2024-06-19","358","81.3636363636","27.142857142857142",727,71,798,NULL,"0.0002499991"
11571767,"uniswap","2024-06-19","-369","-35.6177606178","-109.71428571428571",49,618,667,NULL,"0.0002089592"
11547653,"dogecoin","2024-06-16","192","77.4193548387","14.142857142857142",352,88,440,NULL,"0.0001318497"
11556994,"uniswap","2024-06-16","105","11.2781954887","-25.285714285714285",47,989,1036,NULL,"0.0003104461"
11553438,"pepe","2024-06-16","-1430","-84.665482534","-19.857142857142858",259,259,259,NULL,"7.76115e-05"
11545818,"brett","2024-06-16","-2","-3.7037037037","-5.285714285714286",52,52,52,NULL,"1.55822e-05"
11548315,"ethereum","2024-06-16","-262","-5.6931768796","-166.85714285714286",3586,754,4340,NULL,"0.0013005175"
11542221,"uniswap","2024-06-15","-29","-3.0208333333","-38.142857142857146",77,854,931,NULL,"0.0002825075"
11538665,"pepe","2024-06-15","993","142.6724137931","218.85714285714286",1689,1689,1689,NULL,"0.0005125189"
11533542,"ethereum","2024-06-15","741","19.1919191919","-116.57142857142857",3731,871,4602,NULL,"0.0013964548"
11532880,"dogecoin","2024-06-15","-68","-21.5189873418","-7.714285714285714",210,38,248,NULL,"7.52544e-05"
11531045,"brett","2024-06-15","-42","-43.75","-4.285714285714286",54,54,54,NULL,"1.6386e-05"
11468858,"uniswap","2024-06-14","303","46.1187214612","62.42857142857143",95,865,960,NULL,"0.0003092211"
11460253,"ethereum","2024-06-14","1009","35.3786816269","252",2996,865,3861,NULL,"0.0012436485"
11459598,"dogecoin","2024-06-14","107","51.1961722488","14.142857142857142",271,45,316,NULL,"0.0001017853"
11457778,"brett","2024-06-14","16","20","3.2857142857142856",96,96,96,NULL,"3.09221e-05"
11465332,"pepe","2024-06-14","113","19.3825042882","76.14285714285714",696,696,696,NULL,"0.0002241853"
11401653,"ethereum","2024-06-13","-1685","-37.1390786864","-89.57142857142857",1877,975,2852,NULL,"0.0012740168"
11399178,"brett","2024-06-13","-71","-47.0198675497","0.5714285714285714",80,80,80,NULL,"3.57368e-05"
11410258,"uniswap","2024-06-13","-370","-36.0272638754","-15.285714285714286",34,623,657,NULL,"0.0002934884"
11400998,"dogecoin","2024-06-13","-3","-1.4150943396","-19.714285714285715",154,55,209,NULL,"9.33624e-05"
11406732,"pepe","2024-06-13","-1467","-71.5609756098","-91.57142857142857",583,583,583,NULL,"0.0002604319"
11328403,"ethereum","2024-06-12","-2041","-31.0276679842","292.7142857142857",2935,1602,4537,NULL,"0.0016392874"
11337008,"uniswap","2024-06-12","-74","-6.7211625795","85.14285714285714",45,982,1027,NULL,"0.0003710708"
11327748,"dogecoin","2024-06-12","-116","-35.3658536585","-3.142857142857143",154,58,212,NULL,"7.65988e-05"
11325928,"brett","2024-06-12","64","73.5632183908","17.285714285714285",151,151,151,NULL,"5.45586e-05"
11333482,"pepe","2024-06-12","400","24.2424242424","264.85714285714283",2050,2050,2050,NULL,"0.0007406963"
11254498,"dogecoin","2024-06-11","-280","-46.0526315789","7",271,57,328,NULL,"0.0001036126"
11255153,"ethereum","2024-06-11","-1099","-14.3154878208","377.7142857142857",4177,2401,6578,NULL,"0.0020779375"
11252678,"brett","2024-06-11","9","11.5384615385","-10.571428571428571",87,87,87,NULL,"2.74826e-05"
11263758,"uniswap","2024-06-11","-334","-23.275261324","11.142857142857142",80,1021,1101,NULL,"0.0003477971"
11260232,"pepe","2024-06-11","-2449","-59.7462795804","184.85714285714286",1650,1650,1650,NULL,"0.0005212218"
11180820,"dogecoin","2024-06-10","267","78.2991202346","66",579,29,608,NULL,"0.0001591378"
11181477,"ethereum","2024-06-10","2169","39.3790849673","807.7142857142857",5024,2653,7677,NULL,"0.0020093766"
11178992,"brett","2024-06-10","-11","-12.3595505618","8.285714285714286",78,78,78,NULL,"2.04157e-05"
11190127,"uniswap","2024-06-10","222","18.3017312448","142.71428571428572",42,1393,1435,NULL,"0.0003755966"
11186596,"pepe","2024-06-10","3701","929.8994974874","509.14285714285717",4099,4099,4099,NULL,"0.0010728715"
11112991,"pepe","2024-06-09","241","153.5031847134","-1.1428571428571428",398,398,398,NULL,"0.0001385578"
11107215,"dogecoin","2024-06-09","39","12.9139072848","3.857142857142857",304,37,341,NULL,"0.0001187141"
11105387,"brett","2024-06-09","5","5.9523809524","3",89,89,89,NULL,"3.0984e-05"
11107872,"ethereum","2024-06-09","90","1.6611295681","302.57142857142856",3500,2008,5508,NULL,"0.0019175282"
11116522,"uniswap","2024-06-09","15","1.2520868114","41.57142857142857",13,1200,1213,NULL,"0.0004222879"
11046503,"brett","2024-06-08","11","15.0684931507","8.285714285714286",84,84,84,NULL,"3.57781e-05"
11048988,"ethereum","2024-06-08","3321","158.3690987124","88.28571428571429",4026,1392,5418,NULL,"0.0023076903"
11048331,"dogecoin","2024-06-08","85","39.1705069124","-2.857142857142857",263,39,302,NULL,"0.0001286309"
11057638,"uniswap","2024-06-08","675","129.0630975143","68",8,1190,1198,NULL,"0.0005102645"
11054107,"pepe","2024-06-08","-6","-3.6809815951","-174.42857142857142",157,157,157,NULL,"6.68711e-05"
11004391,"dogecoin","2024-06-07","-130","-37.4639769452","-16.428571428571427",190,27,217,NULL,"0.0001320267"
11013642,"uniswap","2024-06-07","-241","-31.5445026178","-68.71428571428571",11,512,523,NULL,"0.0003182026"
11002567,"brett","2024-06-07","-3","-3.9473684211","5.428571428571429",73,73,73,NULL,"4.44145e-05"
11010147,"pepe","2024-06-07","-1061","-86.6830065359","-42.714285714285715",163,163,163,NULL,"9.91721e-05"
11005044,"ethereum","2024-06-07","-1382","-39.7240586375","-389.2857142857143",1679,418,2097,NULL,"0.0012758524"
10951583,"pepe","2024-06-06","1028","524.4897959184","119.42857142857143",1224,1224,1224,NULL,"0.0003993047"
10946480,"ethereum","2024-06-06","991","39.8311897106","-149.57142857142858",2734,745,3479,NULL,"0.001134952"
10944003,"brett","2024-06-06","46","153.3333333333","5",76,76,76,NULL,"2.47934e-05"
10955078,"uniswap","2024-06-06","333","77.2621809745","-41.42857142857143",53,711,764,NULL,"0.0002492392"
10945827,"dogecoin","2024-06-06","113","48.2905982906","9.142857142857142",292,55,347,NULL,"0.0001132016"
10900080,"brett","2024-06-05","-131","-81.3664596273","-2.5714285714285716",30,30,30,NULL,"2.12544e-05"
10907660,"pepe","2024-06-05","-160","-44.9438202247","-49",196,196,196,NULL,"0.0001388619"
10901904,"dogecoin","2024-06-05","-45","-16.1290322581","-19",228,6,234,NULL,"0.0001657841"
10902557,"ethereum","2024-06-05","-1446","-36.7564819522","-171",2084,404,2488,NULL,"0.0017626963"
10911155,"uniswap","2024-06-05","-592","-57.8690127077","-51.714285714285715",35,396,431,NULL,"0.0003053545"
10843417,"dogecoin","2024-06-04","133","91.095890411","-48.285714285714285",226,53,279,NULL,"0.0001064612"
10849155,"pepe","2024-06-04","-179","-33.4579439252","-170.71428571428572",356,356,356,NULL,"0.000135843"
10852634,"uniswap","2024-06-04","587","134.6330275229","-45.857142857142854",71,952,1023,NULL,"0.0003903577"
10841596,"brett","2024-06-04","141","705","19",161,161,161,NULL,"6.14346e-05"
10844065,"ethereum","2024-06-04","1911","94.4636678201","-123.28571428571429",3108,826,3934,NULL,"0.0015011411"
10799608,"dogecoin","2024-06-03","-168","-53.5031847134","-64",124,22,146,NULL,"0.000113305"
10797787,"brett","2024-06-03","-48","-70.5882352941","-3.4285714285714284",20,20,20,NULL,"1.55212e-05"
10808825,"uniswap","2024-06-03","-486","-52.7114967462","-116.28571428571429",7,429,436,NULL,"0.0003383627"
10805346,"pepe","2024-06-03","129","31.7733990148","-30.142857142857142",535,535,535,NULL,"0.0004151928"
10800256,"ethereum","2024-06-03","-1367","-40.3244837758","-610.1428571428571",1590,433,2023,NULL,"0.001569972"
10735810,"uniswap","2024-06-02","200","27.7008310249","8.571428571428571",41,881,922,NULL,"0.0004012764"
10724772,"brett","2024-06-02","42","161.5384615385","3.2857142857142856",68,68,68,NULL,"2.95952e-05"
10727241,"ethereum","2024-06-02","-1410","-29.375","-43",2773,617,3390,NULL,"0.001475409"
10726593,"dogecoin","2024-06-02","-8","-2.4844720497","-44.142857142857146",257,57,314,NULL,"0.0001366603"
10732331,"pepe","2024-06-02","-972","-70.5370101597","-18.285714285714285",406,406,406,NULL,"0.0001767009"
10651917,"brett","2024-06-01","-9","-25.7142857143","-1.8571428571428572",26,26,26,NULL,"9.5751e-06"
10654375,"ethereum","2024-06-01","-22","-0.4562422231","8.714285714285714",3770,1030,4800,NULL,"0.0017677155"
10653727,"dogecoin","2024-06-01","-10","-3.0120481928","-9",233,89,322,NULL,"0.0001185843"
10662893,"uniswap","2024-06-01","-282","-28.0876494024","-86.57142857142857",60,662,722,NULL,"0.0002658939"
10659435,"pepe","2024-06-01","916","198.2683982684","-42.42857142857143",1378,1378,1378,NULL,"0.0005074817"
10581047,"dogecoin","2024-05-31","49","17.3144876325","-67.42857142857143",266,66,332,NULL,"0.0001194844"
10590213,"uniswap","2024-05-31","-50","-4.7438330171","-43.714285714285715",73,931,1004,NULL,"0.0003613323"
10586755,"pepe","2024-05-31","74","19.0721649485","-15.571428571428571",462,462,462,NULL,"0.0001662704"
10579237,"brett","2024-05-31","-6","-14.6341463415","-0.42857142857142855",35,35,35,NULL,"1.25962e-05"
10581695,"ethereum","2024-05-31","296","6.5399911622","-194",3873,949,4822,NULL,"0.0017354026"
10532069,"uniswap","2024-05-30","261","32.9129886507","54.857142857142854",20,1034,1054,NULL,"0.0003795914"
10522903,"dogecoin","2024-05-30","-84","-22.8882833787","-50.57142857142857",219,64,283,NULL,"0.0001019206"
10523551,"ethereum","2024-05-30","841","22.8222523745","-400.57142857142856",3420,1106,4526,NULL,"0.00163001"
10528611,"pepe","2024-05-30","-151","-28.0148423006","-215.42857142857142",388,388,388,NULL,"0.0001397357"
10521093,"brett","2024-05-30","-7","-14.5833333333","0.5714285714285714",41,41,41,NULL,"1.47659e-05"
10451028,"ethereum","2024-05-29","-1112","-23.1811548885","-350.57142857142856",2686,999,3685,NULL,"0.0013774177"
10450384,"dogecoin","2024-05-29","-250","-40.5186385737","-7.285714285714286",285,82,367,NULL,"0.0001371811"
10459496,"uniswap","2024-05-29","-551","-40.9970238095","-81.42857142857143",24,769,793,NULL,"0.0002964158"
10448584,"brett","2024-05-29","20","71.4285714286","0.7142857142857143",48,48,48,NULL,"1.79419e-05"
10456059,"pepe","2024-05-29","-1012","-65.2482269504","-185.14285714285714",539,539,539,NULL,"0.000201473"
10277532,"ethereum","2024-05-28","-1497","-23.7845567207","-682.2857142857143",3708,1089,4797,NULL,"0.0020398522"
10275088,"brett","2024-05-28","-16","-36.3636363636","-2.142857142857143",28,28,28,NULL,"1.19066e-05"
10276888,"dogecoin","2024-05-28","23","3.8720538721","23.428571428571427",527,90,617,NULL,"0.00026237"
10286000,"uniswap","2024-05-28","94","7.52","-189.42857142857142",58,1286,1344,NULL,"0.0005715158"
10282563,"pepe","2024-05-28","805","107.908847185","-55",1551,1551,1551,NULL,"0.0006595394"
10234158,"ethereum","2024-05-27","2603","70.5228935248","335.7142857142857",4865,1429,6294,NULL,"0.0020798237"
10233514,"dogecoin","2024-05-27","-29","-4.6548956661","46.142857142857146",530,64,594,NULL,"0.0001962846"
10231714,"brett","2024-05-27","-1","-2.2222222222","4.571428571428571",44,44,44,NULL,"1.45396e-05"
10239189,"pepe","2024-05-27","212","39.7003745318","-84",746,746,746,NULL,"0.0002465123"
10242626,"uniswap","2024-05-27","388","45.0116009281","47.42857142857143",94,1156,1250,NULL,"0.0004130568"
10228168,"uniswap","2024-05-26","-466","-35.0903614458","-0.8571428571428571",38,824,862,NULL,"0.0003122555"
10217256,"brett","2024-05-26","6","15.3846153846","5.571428571428571",45,45,45,NULL,"1.6301e-05"
10219700,"ethereum","2024-05-26","-1048","-22.1143701203","-153",2958,733,3691,NULL,"0.0013370476"
10224731,"pepe","2024-05-26","-1141","-68.1194029851","35.42857142857143",534,534,534,NULL,"0.000193439"
10219056,"dogecoin","2024-05-26","238","61.8181818182","52",555,68,623,NULL,"0.0002256788"
10210273,"pepe","2024-05-25","1104","193.3450087566","49.285714285714285",1675,1675,1675,NULL,"0.0005806929"
10204598,"dogecoin","2024-05-25","-419","-52.1144278607","13.714285714285714",284,101,385,NULL,"0.0001334727"
10205242,"ethereum","2024-05-25","-1441","-23.3171521036","120.42857142857143",3593,1146,4739,NULL,"0.0016429276"
10202798,"brett","2024-05-25","1","2.6315789474","4.142857142857143",39,39,39,NULL,"1.35206e-05"
10213710,"uniswap","2024-05-25","18","1.3740458015","16.857142857142858",83,1245,1328,NULL,"0.0004603941"
10190784,"ethereum","2024-05-24","-1150","-15.6889495225","439.7142857142857",4312,1868,6180,NULL,"0.0019987807"
10190140,"dogecoin","2024-05-24","167","26.2166405024","84.42857142857143",655,149,804,NULL,"0.0002600355"
10199252,"uniswap","2024-05-24","640","95.5223880597","8",50,1260,1310,NULL,"0.0004236898"
10195815,"pepe","2024-05-24","-1325","-69.8839662447","-98.14285714285714",571,571,571,NULL,"0.000184677"
10188340,"brett","2024-05-24","1","2.7027027027","0.8571428571428571",38,38,38,NULL,"1.22902e-05"
10176326,"ethereum","2024-05-23","1191","19.4005538361","405.14285714285717",5944,1386,7330,NULL,"0.0022704556"
10181357,"pepe","2024-05-23","61","3.3242506812","73",1896,1896,1896,NULL,"0.0005872829"
10175682,"dogecoin","2024-05-23","219","52.3923444976","31.571428571428573",574,63,637,NULL,"0.0001973097"
10173882,"brett","2024-05-23","-6","-13.9534883721","-0.42857142857142855",37,37,37,NULL,"1.14607e-05"
10184794,"uniswap","2024-05-23","-693","-50.8437270726","-96.85714285714286",76,594,670,NULL,"0.0002075314"
10170336,"uniswap","2024-05-22","-1307","-48.9513108614","62.142857142857146",55,1308,1363,NULL,"0.0004264103"
10161868,"ethereum","2024-05-22","-3434","-35.871722553","316.2857142857143",4655,1484,6139,NULL,"0.0019205669"
10159424,"brett","2024-05-22","0","0","4.142857142857143",43,43,43,NULL,"1.34524e-05"
10166899,"pepe","2024-05-22","-101","-5.2169421488","19.428571428571427",1835,1835,1835,NULL,"0.000574074"
10161224,"dogecoin","2024-05-22","-35","-7.7262693157","-6",359,59,418,NULL,"0.00013077"
10146766,"dogecoin","2024-05-21","182","67.1586715867","-78",327,126,453,NULL,"0.0001474244"
10144966,"brett","2024-05-21","31","258.3333333333","0.8571428571428571",43,43,43,NULL,"1.39939e-05"
10147410,"ethereum","2024-05-21","5629","142.7231237323","185.57142857142858",7667,1906,9573,NULL,"0.0031154392"
10155878,"uniswap","2024-05-21","1752","190.8496732026","106.57142857142857",96,2574,2670,NULL,"0.0008689254"
10152441,"pepe","2024-05-21","602","45.1274362819","-129.42857142857142",1936,1936,1936,NULL,"0.0006300523"
10075083,"dogecoin","2024-05-20","12","4.6332046332","-102.28571428571429",235,36,271,NULL,"0.0001102724"
10073303,"brett","2024-05-20","6","100","-7.714285714285714",12,12,12,NULL,"4.8829e-06"
10084109,"uniswap","2024-05-20","50","5.7603686636","-265.57142857142856",64,854,918,NULL,"0.0003735428"
10075720,"ethereum","2024-05-20","-818","-17.1776564469","-1080",3203,741,3944,NULL,"0.0016048504"
10080708,"pepe","2024-05-20","1048","366.4335664336","-235.85714285714286",1334,1334,1334,NULL,"0.000542817"
10009163,"pepe","2024-05-19","-1044","-78.4962406015","-311.57142857142856",286,286,286,NULL,"0.0001057547"
10004175,"ethereum","2024-05-19","866","22.227926078","-969.1428571428571",4178,584,4762,NULL,"0.0017608531"
10012564,"uniswap","2024-05-19","-342","-28.2644628099","-315",40,828,868,NULL,"0.0003209619"
10003538,"dogecoin","2024-05-19","-30","-10.3806228374","-70.57142857142857",203,56,259,NULL,"9.57709e-05"
10001758,"brett","2024-05-19","-4","-40","-7",6,6,6,NULL,"2.2186e-06"
9941019,"uniswap","2024-05-18","-44","-3.5087719298","-313.7142857142857",28,1182,1210,NULL,"0.0005360681"
9932630,"ethereum","2024-05-18","794","25.5963894262","-1228.2857142857142",3191,705,3896,NULL,"0.0017260506"
9931993,"dogecoin","2024-05-18","76","35.6807511737","-96.14285714285714",263,26,289,NULL,"0.0001280361"
9937618,"pepe","2024-05-18","72","5.7233704293","-126",1330,1330,1330,NULL,"0.0005892319"
9930213,"brett","2024-05-18","-22","-68.75","-4.285714285714286",10,10,10,NULL,"4.4303e-06"
9875476,"ethereum","2024-05-17","-1392","-30.9746328438","-1436.2857142857142",2210,892,3102,NULL,"0.0010658299"
9874841,"dogecoin","2024-05-17","-203","-48.7980769231","-102.14285714285714",172,41,213,NULL,"7.31856e-05"
9880436,"pepe","2024-05-17","-127","-9.1696750903","67.28571428571429",1258,1258,1258,NULL,"0.0004322418"
9873078,"brett","2024-05-17","-8","-20","-0.5714285714285714",32,32,32,NULL,"1.0995e-05"
9883818,"uniswap","2024-05-17","-94","-6.9732937685","-298.14285714285717",35,1219,1254,NULL,"0.0004308674"
9798474,"uniswap","2024-05-16","420","45.2586206897","-346.85714285714283",32,1316,1348,NULL,"0.0005143497"
9790132,"ethereum","2024-05-16","569","14.4968152866","-895.4285714285714",3681,813,4494,NULL,"0.0017147534"
9787734,"brett","2024-05-16","26","185.7142857143","0.7142857142857143",40,40,40,NULL,"1.52626e-05"
9789497,"dogecoin","2024-05-16","-44","-9.5652173913","-99.71428571428571",381,35,416,NULL,"0.0001587311"
9795092,"pepe","2024-05-16","-314","-18.4814596822","111.14285714285714",1385,1385,1385,NULL,"0.0005284676"
9662095,"ethereum","2024-05-15","-8569","-68.584920762","-868",3092,833,3925,NULL,"0.0015778964"
9667055,"pepe","2024-05-15","-513","-23.191681736","-56.714285714285715",1699,1699,1699,NULL,"0.0006830181"
